relation i,relation j,#temporal inverse,#rel_i,P one direction,P two direction
Appeal for judicial cooperation,Make statement,0,99,0.0,0.0
Make statement,Appeal for easing of administrative sanctions,4,60754,6.583928630213649e-05,0.00013153784179286077
Appeal for easing of administrative sanctions,Make statement,4,65,0.06153846153846154,0.00013153784179286077
Make statement,Express intent to cooperate on intelligence,0,60754,0.0,0.0
Express intent to cooperate on intelligence,Make statement,0,22,0.0,0.0
Make statement,Rally support on behalf of,3,60754,4.9379464726602364e-05,9.79431929480901e-05
Rally support on behalf of,Make statement,3,506,0.005928853754940711,9.79431929480901e-05
Make statement,"Ease economic sanctions, boycott, embargo",1,60754,1.6459821575534122e-05,3.2893113826620396e-05
"Ease economic sanctions, boycott, embargo",Make statement,1,49,0.02040816326530612,3.2893113826620396e-05
Make statement,Engage in judicial cooperation,2,60754,3.2919643151068245e-05,6.574838094611921e-05
Engage in judicial cooperation,Make statement,2,84,0.023809523809523808,6.574838094611921e-05
Make statement,Reject economic cooperation,0,60754,0.0,0.0
Reject economic cooperation,Make statement,0,30,0.0,0.0
Make statement,Appeal for humanitarian aid,0,60754,0.0,0.0
Appeal for humanitarian aid,Make statement,0,40,0.0,0.0
Make statement,Engage in mass killings,0,60754,0.0,0.0
Engage in mass killings,Make statement,0,32,0.0,0.0
Make statement,Assassinate,1,60754,1.6459821575534122e-05,3.284611594678929e-05
Assassinate,Make statement,1,136,0.007352941176470588,3.284611594678929e-05
Make statement,Accuse of war crimes,0,60754,0.0,0.0
Accuse of war crimes,Make statement,0,40,0.0,0.0
Make statement,"Threaten with political dissent, protest",0,60754,0.0,0.0
"Threaten with political dissent, protest",Make statement,0,17,0.0,0.0
Make statement,Forgive,1,60754,1.6459821575534122e-05,3.2889327413254396e-05
Forgive,Make statement,1,56,0.017857142857142856,3.2889327413254396e-05
Make statement,Expel or withdraw,0,60754,0.0,0.0
Expel or withdraw,Make statement,0,34,0.0,0.0
Make statement,Threaten with administrative sanctions,0,60754,0.0,0.0
Threaten with administrative sanctions,Make statement,0,24,0.0,0.0
Make statement,Reject request for humanitarian aid,0,60754,0.0,0.0
Reject request for humanitarian aid,Make statement,0,1,0.0,0.0
Make statement,"Obstruct passage, block",1,60754,1.6459821575534122e-05,3.283964401825884e-05
"Obstruct passage, block",Make statement,1,148,0.006756756756756757,3.283964401825884e-05
Make statement,Refuse to de-escalate military engagement,0,60754,0.0,0.0
Refuse to de-escalate military engagement,Make statement,0,47,0.0,0.0
Make statement,Seize or damage property,1,60754,1.6459821575534122e-05,3.2888245740972175e-05
Seize or damage property,Make statement,1,58,0.017241379310344827,3.2888245740972175e-05
Make statement,Demonstrate for leadership change,5,60754,8.22991078776706e-05,0.00016440067733079061
Demonstrate for leadership change,Make statement,5,73,0.0684931506849315,0.00016440067733079061
Make statement,Express intent to change policy,0,60754,0.0,0.0
Express intent to change policy,Make statement,0,17,0.0,0.0
Make statement,"Appeal for change in institutions, regime",1,60754,1.6459821575534122e-05,3.289149097128573e-05
"Appeal for change in institutions, regime",Make statement,1,52,0.019230769230769232,3.289149097128573e-05
Make statement,Demand policy change,1,60754,1.6459821575534122e-05,3.2913142217687525e-05
Demand policy change,Make statement,1,12,0.08333333333333333,3.2913142217687525e-05
Make statement,Reject mediation,2,60754,3.2919643151068245e-05,6.583061782034824e-05
Reject mediation,Make statement,2,8,0.25,6.583061782034824e-05
Make statement,"Refuse to ease economic sanctions, boycott, or embargo",0,60754,0.0,0.0
"Refuse to ease economic sanctions, boycott, or embargo",Make statement,0,15,0.0,0.0
Make statement,Engage in violent protest for leadership change,2,60754,3.2919643151068245e-05,6.582953442061781e-05
Engage in violent protest for leadership change,Make statement,2,9,0.2222222222222222,6.582953442061781e-05
Make statement,Reject request for change in leadership,0,60754,0.0,0.0
Reject request for change in leadership,Make statement,0,6,0.0,0.0
Make statement,Appeal for easing of political dissent,0,60754,0.0,0.0
Appeal for easing of political dissent,Make statement,0,11,0.0,0.0
Make statement,Ease state of emergency or martial law,0,60754,0.0,0.0
Ease state of emergency or martial law,Make statement,0,14,0.0,0.0
Make statement,Demand economic aid,1,60754,1.6459821575534122e-05,3.290014805066623e-05
Demand economic aid,Make statement,1,36,0.027777777777777776,3.290014805066623e-05
Make statement,Threaten with repression,0,60754,0.0,0.0
Threaten with repression,Make statement,0,18,0.0,0.0
Make statement,Reject material cooperation,0,60754,0.0,0.0
Reject material cooperation,Make statement,0,9,0.0,0.0
Make statement,Demand material aid,0,60754,0.0,0.0
Demand material aid,Make statement,0,6,0.0,0.0
Make statement,Violate ceasefire,1,60754,1.6459821575534122e-05,3.291043425317997e-05
Violate ceasefire,Make statement,1,17,0.058823529411764705,3.291043425317997e-05
Make statement,Demand military aid,0,60754,0.0,0.0
Demand military aid,Make statement,0,9,0.0,0.0
Make statement,Ease political dissent,0,60754,0.0,0.0
Ease political dissent,Make statement,0,6,0.0,0.0
Make statement,Impose curfew,0,60754,0.0,0.0
Impose curfew,Make statement,0,14,0.0,0.0
Make statement,Use as human shield,0,60754,0.0,0.0
Use as human shield,Make statement,0,14,0.0,0.0
Make statement,Appeal for political reform,0,60754,0.0,0.0
Appeal for political reform,Make statement,0,19,0.0,0.0
Make statement,Investigate human rights abuses,0,60754,0.0,0.0
Investigate human rights abuses,Make statement,0,13,0.0,0.0
Make statement,Demand release of persons or property,0,60754,0.0,0.0
Demand release of persons or property,Make statement,0,7,0.0,0.0
Make statement,"Express intent to ease economic sanctions, boycott, or embargo",2,60754,3.2919643151068245e-05,6.582195162086556e-05
"Express intent to ease economic sanctions, boycott, or embargo",Make statement,2,16,0.125,6.582195162086556e-05
Make statement,"Use chemical, biological, or radiological weapons",0,60754,0.0,0.0
"Use chemical, biological, or radiological weapons",Make statement,0,6,0.0,0.0
Make statement,Demand economic cooperation,0,60754,0.0,0.0
Demand economic cooperation,Make statement,0,2,0.0,0.0
Express intent to meet or negotiate,Consult,1667,24450,0.0681799591002045,0.05209944837716625
Consult,Express intent to meet or negotiate,1667,39543,0.04215663960751587,0.05209944837716625
Express intent to meet or negotiate,Express intent to cooperate,610,24450,0.024948875255623722,0.037654320987654324
Express intent to cooperate,Express intent to meet or negotiate,610,7950,0.07672955974842767,0.037654320987654324
Express intent to meet or negotiate,Threaten,26,24450,0.0010633946830265848,0.001953712052900511
Threaten,Express intent to meet or negotiate,26,2166,0.012003693444136657,0.001953712052900511
Express intent to meet or negotiate,Make an appeal or request,277,24450,0.011329243353783231,0.012105849703909271
Make an appeal or request,Express intent to meet or negotiate,277,21313,0.012996762539295265,0.012105849703909271
Express intent to meet or negotiate,Use unconventional violence,29,24450,0.0011860940695296524,0.0018257940630213743
Use unconventional violence,Express intent to meet or negotiate,29,7317,0.003963372967063004,0.0018257940630213743
Express intent to meet or negotiate,Criticize or denounce,174,24450,0.007116564417177914,0.00981166121574377
Criticize or denounce,Express intent to meet or negotiate,174,11018,0.015792339807587583,0.00981166121574377
Express intent to meet or negotiate,Express intent to cooperate economically,25,24450,0.0010224948875255625,0.0019963267587638743
Express intent to cooperate economically,Express intent to meet or negotiate,25,596,0.04194630872483222,0.0019963267587638743
Express intent to meet or negotiate,Express intent to engage in diplomatic cooperation (such as policy support),382,24450,0.015623721881390593,0.023718605445344758
Express intent to engage in diplomatic cooperation (such as policy support),Express intent to meet or negotiate,382,7761,0.04922046128076279,0.023718605445344758
Express intent to meet or negotiate,Engage in diplomatic cooperation,256,24450,0.010470347648261758,0.015866621215407977
Engage in diplomatic cooperation,Express intent to meet or negotiate,256,7819,0.03274075968793964,0.015866621215407977
Express intent to meet or negotiate,Provide aid,7,24450,0.00028629856850715746,0.0005538851084032284
Provide aid,Express intent to meet or negotiate,7,826,0.00847457627118644,0.0005538851084032284
Express intent to meet or negotiate,"Arrest, detain, or charge with legal action",82,24450,0.0033537832310838447,0.003897245787885269
"Arrest, detain, or charge with legal action",Express intent to meet or negotiate,82,17631,0.004650898984742783,0.003897245787885269
Express intent to meet or negotiate,Make empathetic comment,8,24450,0.00032719836400817994,0.0006261740763932373
Make empathetic comment,Express intent to meet or negotiate,8,1102,0.007259528130671506,0.0006261740763932373
Express intent to meet or negotiate,Engage in negotiation,718,24450,0.02936605316973415,0.04265811127944628
Engage in negotiation,Express intent to meet or negotiate,718,9213,0.07793335504178878,0.04265811127944628
Express intent to meet or negotiate,Demand,63,24450,0.0025766871165644172,0.004176334106728539
Demand,Express intent to meet or negotiate,63,5720,0.011013986013986014,0.004176334106728539
Express intent to meet or negotiate,Receive deployment of peacekeepers,1,24450,4.089979550102249e-05,8.05607024893257e-05
Receive deployment of peacekeepers,Express intent to meet or negotiate,1,376,0.0026595744680851063,8.05607024893257e-05
Express intent to meet or negotiate,Praise or endorse,235,24450,0.009611451942740287,0.012231938371850926
Praise or endorse,Express intent to meet or negotiate,235,13974,0.01681694575640475,0.012231938371850926
Express intent to meet or negotiate,Sign formal agreement,272,24450,0.011124744376278119,0.016725081473282912
Sign formal agreement,Express intent to meet or negotiate,272,8076,0.033680039623576026,0.016725081473282912
Express intent to meet or negotiate,Make optimistic comment,98,24450,0.004008179959100204,0.007010265030938159
Make optimistic comment,Express intent to meet or negotiate,98,3509,0.02792818466799658,0.007010265030938159
Express intent to meet or negotiate,Discuss by telephone,62,24450,0.0025357873210633945,0.004506141434697289
Discuss by telephone,Express intent to meet or negotiate,62,3068,0.020208604954367666,0.004506141434697289
Express intent to meet or negotiate,Provide military protection or peacekeeping,0,24450,0.0,0.0
Provide military protection or peacekeeping,Express intent to meet or negotiate,0,347,0.0,0.0
Express intent to meet or negotiate,Occupy territory,9,24450,0.0003680981595092025,0.0007160759040458289
Occupy territory,Express intent to meet or negotiate,9,687,0.013100436681222707,0.0007160759040458289
Express intent to meet or negotiate,Grant diplomatic recognition,13,24450,0.0005316973415132924,0.0010456885456885457
Grant diplomatic recognition,Express intent to meet or negotiate,13,414,0.03140096618357488,0.0010456885456885457
Express intent to meet or negotiate,Investigate,34,24450,0.0013905930470347648,0.002288560562716656
Investigate,Express intent to meet or negotiate,34,5263,0.006460193805814174,0.002288560562716656
Express intent to meet or negotiate,Engage in symbolic act,29,24450,0.0011860940695296524,0.002216532273474223
Engage in symbolic act,Express intent to meet or negotiate,29,1717,0.0168899242865463,0.002216532273474223
Express intent to meet or negotiate,Threaten non-force,0,24450,0.0,0.0
Threaten non-force,Express intent to meet or negotiate,0,54,0.0,0.0
Express intent to meet or negotiate,Demand material cooperation,2,24450,8.179959100204499e-05,0.00016321867221610152
Demand material cooperation,Express intent to meet or negotiate,2,57,0.03508771929824561,0.00016321867221610152
Express intent to meet or negotiate,Appeal for aid,1,24450,4.089979550102249e-05,8.140339452155154e-05
Appeal for aid,Express intent to meet or negotiate,1,119,0.008403361344537815,8.140339452155154e-05
Express intent to meet or negotiate,Make pessimistic comment,45,24450,0.0018404907975460123,0.0033540789326575483
Make pessimistic comment,Express intent to meet or negotiate,45,2383,0.01888375996642887,0.0033540789326575483
Express intent to meet or negotiate,Appeal for economic cooperation,1,24450,4.089979550102249e-05,8.148963044452594e-05
Appeal for economic cooperation,Express intent to meet or negotiate,1,93,0.010752688172043012,8.148963044452594e-05
Express intent to meet or negotiate,Bring lawsuit against,2,24450,8.179959100204499e-05,0.00015926737009755126
Bring lawsuit against,Express intent to meet or negotiate,2,665,0.0030075187969924814,0.00015926737009755126
Express intent to meet or negotiate,Provide military aid,1,24450,4.089979550102249e-05,8.056719303899453e-05
Provide military aid,Express intent to meet or negotiate,1,374,0.00267379679144385,8.056719303899453e-05
Express intent to meet or negotiate,Provide economic aid,9,24450,0.0003680981595092025,0.0007180755575058842
Provide economic aid,Express intent to meet or negotiate,9,617,0.014586709886547812,0.0007180755575058842
