,head,relation,tail,time
6738,Citizen (Australia),Threaten,Lawyer/Attorney (Australia),2005-06-23
6739,Citizen (Australia),Make an appeal or request,Lawyer/Attorney (Australia),2010-02-23
6740,Citizen (Australia),Reject,Lawyer/Attorney (Australia),2011-08-25
6741,Citizen (Australia),Acknowledge or claim responsibility,Lawyer/Attorney (Australia),2009-09-07
6742,Citizen (Australia),Express intent to meet or negotiate,Lawyer/Attorney (Australia),2009-06-30
6743,Citizen (Australia),Reject,Lawyer/Attorney (Australia),2015-07-09
6744,Citizen (Australia),Reject,Lawyer/Attorney (Australia),2006-10-13
6745,Citizen (Australia),Criticize or denounce,Lawyer/Attorney (Australia),2008-07-09
6746,Citizen (Australia),Consult,Lawyer/Attorney (Australia),2009-11-30
6747,Citizen (Australia),Acknowledge or claim responsibility,Lawyer/Attorney (Australia),2009-08-17
6748,Citizen (Australia),Accuse,Lawyer/Attorney (Australia),2006-05-22
6749,Citizen (Australia),Make an appeal or request,Liberal National Party,2014-08-11
6750,Citizen (Australia),Make an appeal or request,Liberal National Party,2009-02-24
6751,Citizen (Australia),Reduce relations,Liberal National Party,2011-11-24
6752,Citizen (Australia),Criticize or denounce,Liberal National Party,2013-12-12
6753,Citizen (Australia),Criticize or denounce,Liberal National Party,2009-02-20
6754,Citizen (Australia),Demand,Media Personnel (Australia),2007-04-11
6755,Citizen (Australia),"Return, release person(s)",Media Personnel (Australia),2009-04-30
6756,Citizen (Australia),Criticize or denounce,Media Personnel (Australia),2006-11-05
6757,Citizen (Australia),Accuse,Media Personnel (Australia),2011-10-15
6758,Citizen (Australia),Criticize or denounce,Medical Personnel (Australia),2013-03-07
6759,Citizen (Australia),Bring lawsuit against,Medical Personnel (Australia),2009-06-02
6760,Citizen (Australia),Express intent to engage in diplomatic cooperation (such as policy support),Medical Personnel (Australia),2012-07-26
6761,Citizen (Australia),Make an appeal or request,Medical Personnel (Australia),2009-02-18
6762,Citizen (Australia),Expel or withdraw peacekeepers,Medical Personnel (Australia),2013-12-06
6763,Citizen (Australia),Reduce relations,Member of Parliament (Australia),2008-06-09
6764,Citizen (Australia),Make an appeal or request,Member of Parliament (Australia),2006-08-09
6765,Citizen (Australia),Make an appeal or request,Member of Parliament (Australia),2006-04-20
6766,Citizen (Australia),Accuse,Member of Parliament (Australia),2010-05-04
6767,Citizen (Australia),Bring lawsuit against,Member of Parliament (Australia),2012-06-28
6768,Citizen (Australia),Criticize or denounce,Member of Parliament (Australia),2012-03-15
6769,Citizen (Australia),Make an appeal or request,Member of Parliament (Australia),2007-12-03
6770,Citizen (Australia),Bring lawsuit against,Member of Parliament (Australia),2009-11-04
6771,Citizen (Australia),Make an appeal or request,Member of Parliament (Australia),2010-01-18
6772,Citizen (Australia),Accuse,Member of Parliament (Australia),2005-03-07
6773,Citizen (Australia),Criticize or denounce,Member of Parliament (Australia),2007-10-08
6774,Citizen (Australia),Accuse,Member of Parliament (Australia),2015-02-24
6775,Citizen (Australia),Reject,Member of Parliament (Australia),2007-06-12
6776,Citizen (Australia),Demand,Member of Parliament (Australia),2008-06-15
6777,Citizen (Australia),Express intent to meet or negotiate,Member of Parliament (Australia),2015-07-29
6778,Citizen (Australia),Reduce relations,Member of Parliament (Australia),2005-10-12
6779,Citizen (Australia),Use unconventional violence,Member of Parliament (Australia),2008-07-02
6780,Citizen (Australia),Demand change in leadership,Member of Parliament (Australia),2014-06-29
6781,Citizen (Australia),Criticize or denounce,Member of Parliament (Australia),2008-06-28
6782,Citizen (Australia),Express intent to engage in diplomatic cooperation (such as policy support),Member of Parliament (Australia),2015-12-14
6783,Citizen (Australia),Use unconventional violence,Member of Parliament (Australia),2010-06-29
6784,Citizen (Australia),Accuse,Member of Parliament (Australia),2005-06-09
6785,Citizen (Australia),Kill by physical assault,Member of Parliament (Australia),2009-10-01
6786,Citizen (Australia),Criticize or denounce,Member of Parliament (Australia),2006-03-24
6787,Citizen (Australia),Accuse,Member of Parliament (Australia),2012-04-05
6788,Citizen (Australia),Accuse,Member of Parliament (Australia),2013-04-18
6789,Citizen (Australia),Make an appeal or request,Member of Parliament (Australia),2015-03-02
6790,Citizen (Australia),Demand,Member of Parliament (Australia),2012-08-13
6791,Citizen (Australia),Make an appeal or request,Member of Parliament (Australia),2014-11-11
6792,Citizen (Australia),Accuse,Member of Parliament (Australia),2008-09-03
6793,Citizen (Australia),Express intent to engage in diplomatic cooperation (such as policy support),Member of Parliament (Australia),2015-02-28
6794,Citizen (Australia),Make an appeal or request,Member of Parliament (Australia),2008-06-09
6795,Citizen (Australia),Criticize or denounce,Mike Rann,2009-12-01
6796,Citizen (Australia),Criticize or denounce,Mike Rann,2005-09-23
6797,Citizen (Australia),Make optimistic comment,Ombudsman (Australia),2013-10-17
6798,Citizen (Australia),Criticize or denounce,Ombudsman (Australia),2015-01-30
6799,Citizen (Australia),Criticize or denounce,People Associated with the Opposition (Australia),2013-07-01
6800,Citizen (Australia),Accuse,People Associated with the Opposition (Australia),2008-08-08
6801,Citizen (Australia),Criticize or denounce,People Associated with the Opposition (Australia),2007-03-22
6802,Citizen (Australia),Criticize or denounce,People Associated with the Opposition (Australia),2013-08-17
6803,Citizen (Australia),Criticize or denounce,People Associated with the Opposition (Australia),2010-09-29
6804,Citizen (Australia),Make an appeal or request,People Associated with the Opposition (Australia),2014-06-17
6805,Citizen (Australia),Use unconventional violence,People Associated with the Opposition (Australia),2008-09-04
6806,Citizen (Australia),Criticize or denounce,Peter Costello,2006-07-14
6807,Citizen (Australia),Express intent to engage in diplomatic cooperation (such as policy support),Peter Costello,2005-03-28
6808,Citizen (Australia),Make optimistic comment,Peter Costello,2008-08-01
6809,Citizen (Australia),Make an appeal or request,Peter Costello,2009-08-28
6810,Citizen (Australia),Make an appeal or request,Peter Costello,2006-03-13
6811,Citizen (Australia),Criticize or denounce,Peter Costello,2007-09-25
6812,Citizen (Australia),Use unconventional violence,Police (Australia),2012-06-20
6813,Citizen (Australia),Use unconventional violence,Police (Australia),2011-03-12
6814,Citizen (Australia),Accuse,Police (Australia),2013-08-27
6815,Citizen (Australia),Accuse,Police (Australia),2007-03-01
6816,Citizen (Australia),Use unconventional violence,Police (Australia),2009-08-24
6817,Citizen (Australia),fight with small arms and light weapons,Police (Australia),2015-10-02
6818,Citizen (Australia),Use unconventional violence,Police (Australia),2009-03-11
6819,Citizen (Australia),Use unconventional violence,Police (Australia),2012-04-26
6820,Citizen (Australia),Accuse,Police (Australia),2005-02-28
6821,Citizen (Australia),Threaten,Police (Australia),2009-06-02
6822,Citizen (Australia),Threaten,Police (Australia),2012-11-23
6823,Citizen (Australia),Appeal for change in leadership,Police (Australia),2008-04-09
6824,Citizen (Australia),Criticize or denounce,Police (Australia),2015-12-03
6825,Citizen (Australia),Bring lawsuit against,Police (Australia),2012-02-16
6826,Citizen (Australia),Use unconventional violence,Police (Australia),2015-11-13
6827,Citizen (Australia),Criticize or denounce,Police (Australia),2014-05-27
6828,Citizen (Australia),Criticize or denounce,Police (Australia),2010-08-05
6829,Citizen (Australia),Yield,Police (Australia),2009-03-08
6830,Citizen (Australia),Make an appeal or request,Police (Australia),2008-01-21
6831,Citizen (Australia),Make an appeal or request,Police (Australia),2005-03-10
6832,Citizen (Australia),Accuse,Police (Australia),2007-01-20
6833,Citizen (Australia),Use unconventional violence,Police (Australia),2014-06-07
6834,Citizen (Australia),Use unconventional violence,Police (Australia),2008-11-29
6835,Citizen (Australia),Make an appeal or request,Police (Australia),2015-01-22
6836,Citizen (Australia),Use unconventional violence,Police (Australia),2014-10-28
6837,Citizen (Australia),Threaten,Police (Australia),2008-11-28
6838,Citizen (Australia),Use unconventional violence,Police (Australia),2007-11-19
6839,Citizen (Australia),Make an appeal or request,Police (Australia),2010-02-16
6840,Citizen (Australia),Engage in symbolic act,Police (Australia),2005-04-08
6841,Citizen (Australia),Use unconventional violence,Police (Australia),2006-07-16
6842,Citizen (Australia),Discuss by telephone,Police (Australia),2006-07-07
6843,Citizen (Australia),Use unconventional violence,Police (Australia),2007-06-09
6844,Citizen (Australia),Demand,Police (Australia),2010-04-01
6845,Citizen (Australia),Ease administrative sanctions,Police (Australia),2006-03-09
6846,Citizen (Australia),Use unconventional violence,Police (Australia),2005-03-18
6847,Citizen (Australia),Make an appeal or request,Police (Australia),2008-01-14
6848,Citizen (Australia),Criticize or denounce,Police (Australia),2007-03-29
6849,Citizen (Australia),Use unconventional violence,Police (Australia),2008-08-05
6850,Citizen (Australia),Use unconventional violence,Police (Australia),2010-02-16
6851,Citizen (Australia),Use unconventional violence,Police (Australia),2006-08-08
6852,Citizen (Australia),Criticize or denounce,Police (Australia),2005-09-26
6853,Citizen (Australia),"Return, release person(s)",Police (Australia),2005-04-02
6854,Citizen (Australia),Criticize or denounce,Police (Australia),2014-07-07
6855,Citizen (Australia),Use unconventional violence,Police (Australia),2014-11-05
6856,Citizen (Australia),Threaten,Police (Australia),2008-11-02
6857,Citizen (Australia),Demonstrate or rally,Police (Australia),2007-03-10
6858,Citizen (Australia),Use unconventional violence,Police (Australia),2005-01-11
6859,Citizen (Australia),Yield,Police (Australia),2009-06-15
6860,Citizen (Australia),Physically assault,Police (Australia),2012-04-25
6861,Citizen (Australia),Use unconventional violence,Police (Australia),2013-03-18
6862,Citizen (Australia),Give ultimatum,Police (Australia),2013-03-15
6863,Citizen (Australia),Yield,Police (Australia),2013-03-15
6864,Citizen (Australia),Accuse,Police (Australia),2006-11-15
6865,Citizen (Australia),Use unconventional violence,Police (Australia),2011-10-24
6866,Citizen (Australia),Threaten,Police (Australia),2005-02-23
6867,Citizen (Australia),Use unconventional violence,Police (Australia),2013-07-08
6868,Citizen (Australia),Make an appeal or request,Police (Australia),2009-06-11
6869,Citizen (Australia),Use unconventional violence,Police (Australia),2015-11-09
6870,Citizen (Australia),Ease administrative sanctions,Police (Australia),2005-05-26
6871,Citizen (Australia),Share intelligence or information,Police (Australia),2007-02-27
6872,Citizen (Australia),Criticize or denounce,Police (Australia),2007-06-07
6873,Citizen (Australia),Use unconventional violence,Police (Australia),2008-02-17
6874,Citizen (Australia),Use unconventional violence,Police (Australia),2015-07-10
6875,Citizen (Australia),Use unconventional violence,Police (Australia),2008-01-03
6876,Citizen (Australia),Threaten,Police (Australia),2014-02-12
6877,Citizen (Australia),Use unconventional violence,Police (Australia),2014-12-07
6878,Citizen (Australia),Criticize or denounce,Police (Australia),2013-12-06
6879,Citizen (Australia),Use unconventional violence,Police (Australia),2008-02-16
6880,Citizen (Australia),Physically assault,Police (Australia),2014-07-11
6881,Citizen (Australia),Use unconventional violence,Police (Australia),2014-04-21
6882,Citizen (Australia),Bring lawsuit against,Police (Australia),2012-03-30
6883,Citizen (Australia),Use unconventional violence,Police (Australia),2007-03-09
6884,Citizen (Australia),Threaten,Police (Australia),2013-11-18
6885,Citizen (Australia),Criticize or denounce,Police (Australia),2013-12-15
6886,Citizen (Australia),Appeal for intelligence,Police (Australia),2008-04-04
6887,Citizen (Australia),Accuse,Police (Australia),2006-05-08
6888,Citizen (Australia),Accuse,Police (Australia),2009-06-15
6889,Citizen (Australia),Threaten,Police (Australia),2009-02-11
6890,Citizen (Australia),"Protest violently, riot",Police (Australia),2013-05-09
6891,Citizen (Australia),Use unconventional violence,Police (Australia),2015-10-20
6892,Citizen (Australia),fight with small arms and light weapons,Police (Australia),2006-05-08
6893,Citizen (Australia),Express intent to provide military aid,Police (Australia),2013-03-25
6894,Citizen (Australia),Bring lawsuit against,Police (Australia),2007-11-07
6895,Citizen (Australia),Make an appeal or request,Police (Australia),2007-12-03
6896,Citizen (Australia),Use unconventional violence,Police (Australia),2008-08-06
6897,Citizen (Australia),Use unconventional violence,Police (Australia),2006-01-24
6898,Citizen (Australia),fight with small arms and light weapons,Police (Australia),2005-11-10
6899,Citizen (Australia),Use unconventional violence,Police (Australia),2009-04-06
6900,Citizen (Australia),Accuse,Police (Australia),2012-01-31
6901,Citizen (Australia),Use unconventional violence,Police (Australia),2010-10-22
6902,Citizen (Australia),Decline comment,Police (Australia),2005-12-29
6903,Citizen (Australia),Threaten,Police (Australia),2015-09-20
6904,Citizen (Australia),Use unconventional violence,Police (Australia),2007-01-17
6905,Citizen (Australia),fight with small arms and light weapons,Police (Australia),2006-09-13
6906,Citizen (Australia),Make an appeal or request,Police (Australia),2009-09-01
6907,Citizen (Australia),Use unconventional violence,Police (Australia),2008-02-20
6908,Citizen (Australia),Use unconventional violence,Police (Australia),2009-04-26
6909,Citizen (Australia),Demand,Police (Australia),2010-10-26
6910,Citizen (Australia),Demand,Police (Australia),2009-04-24
6911,Citizen (Australia),Use unconventional violence,Police (Australia),2015-06-22
6912,Citizen (Australia),Express intent to engage in diplomatic cooperation (such as policy support),Police (Australia),2008-07-01
6913,Citizen (Australia),Threaten,Police (Australia),2012-07-15
6914,Citizen (Australia),Use unconventional violence,Police (Australia),2006-12-22
6915,Citizen (Australia),Physically assault,Police (Australia),2012-04-24
6916,Citizen (Australia),Criticize or denounce,Police (Australia),2012-12-17
6917,Citizen (Australia),Consult,Police (Australia),2012-08-14
6918,Citizen (Australia),"Reject proposal to meet, discuss, or negotiate",Police (Australia),2009-10-20
6919,Citizen (Australia),Use unconventional violence,Police (Australia),2014-08-10
6920,Citizen (Australia),Criticize or denounce,Police (Australia),2005-09-23
6921,Citizen (Australia),Use unconventional violence,Police (Australia),2007-09-25
6922,Citizen (Australia),Criticize or denounce,Police (Australia),2007-07-14
6923,Citizen (Australia),Make an appeal or request,Police (Australia),2009-05-12
6924,Citizen (Australia),Express intent to mediate,Police (Australia),2005-04-27
6925,Citizen (Australia),Express intent to meet or negotiate,Police (Australia),2005-01-30
6926,Citizen (Australia),"Conduct suicide, car, or other non-military bombing",Police (Australia),2008-11-14
6927,Citizen (Australia),Criticize or denounce,Police (Australia),2015-10-08
6928,Citizen (Australia),Express intent to engage in diplomatic cooperation (such as policy support),Police (Australia),2015-02-13
6929,Citizen (Australia),Threaten,Police (Australia),2009-12-21
6930,Citizen (Australia),fight with small arms and light weapons,Police (Australia),2012-08-17
6931,Citizen (Australia),Make an appeal or request,Police (Australia),2010-09-11
6932,Citizen (Australia),Use unconventional violence,Police (Australia),2005-08-19
6933,Citizen (Australia),Use unconventional violence,Police (Australia),2005-06-16
6934,Citizen (Australia),Accuse,Police (Australia),2011-06-15
6935,Citizen (Australia),fight with small arms and light weapons,Police (Australia),2008-05-16
6936,Citizen (Australia),Demand,Police (Australia),2005-06-18
6937,Citizen (Australia),"Protest violently, riot",Police (Australia),2012-02-02
6938,Citizen (Australia),Demand,Police (Australia),2007-05-16
6939,Citizen (Australia),Make optimistic comment,Police (Australia),2008-11-28
6940,Citizen (Australia),Demand,Police (Australia),2005-12-01
6941,Citizen (Australia),Yield,Police (Australia),2008-08-11
6942,Citizen (Australia),Make an appeal or request,Police (Australia),2015-04-01
